country_code,welfare_type,survey_acronym,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,gini,reporting_pop,reporting_pce,distribution_type,spl,survey_year,survey_coverage,reporting_level
BGD,consumption,HHES,0,1983 - 1988,2.15,0.417370000001,0.104417092455,0.035923408809,0.288465457413,103791253,479.727345336037,group,2.329678092567,1988,national,national
BGD,consumption,HHES,1,1991 - 1995,2.15,0.419448633084,0.10525989744,0.037257726875,0.27570805602,110257468,496.250125501666,micro,2.326696402522,1991,national,national
BGD,consumption,HHES,1,1991 - 1995,2.15,0.336687424294,0.075187120443,0.024919040363,0.329429828745,118835103,521.779754881778,micro,2.445165538842,1995,national,national
BGD,consumption,HIES,2,2000 - 2016,2.15,0.33321333708,0.073174451334,0.023416707918,0.334065308748,129193327,543.920287060143,micro,2.480689209599,2000,national,national
BGD,consumption,HIES,2,2000 - 2016,2.15,0.239665910638,0.04574252923,0.012852764943,0.33201292059,140912590,628.548829847098,micro,2.630184610519,2005,national,national
BGD,consumption,HIES,2,2000 - 2016,2.15,0.182238562871,0.032139153901,0.008701708787,0.321303143762,148391139,761.657611099554,micro,2.77225318239,2010,national,national
BGD,consumption,HIES,2,2000 - 2016,2.15,0.134683029662,0.02422952646,0.006885313465,0.323852725196,159784568,933.469594522389,micro,2.939862430715,2016,national,national
BGD,consumption,HIES,3,2022,2.15,0.050084958731,0.008167265167,0.002190210481,0.333731548722,171186372,,micro,3.540845693767,2022,national,national
BGR,consumption,HBS,0,1989 - 1994,2.15,0.0,0.0,0.0,0.234271845639,8876972,2834.10697836517,group,12.67254578226,1989,national,national
BGR,income,HBS,1,1992,2.15,0.0,0.0,0.0,0.307143077402,8540164,2277.70178638276,group,10.310123220979,1992,national,national
BGR,consumption,HBS,0,1989 - 1994,2.15,0.0,0.0,0.0,0.243219701499,8443591,2138.51847742471,group,7.750710151521,1994,national,national
BGR,consumption,IHS,3,1995 - 2001,2.15,0.012077294686,0.003020479187,0.001217297273,0.32772338019,8406067,2547.16399645946,micro,6.690223704742,1995,national,national
BGR,consumption,IHS,2,1997,2.15,0.0,0.0,0.0,0.263782424209,8312068,1803.41907929978,group,4.439582228821,1997,national,national
BGR,consumption,IHS,3,1995 - 2001,2.15,0.025740715914,0.00512045952,0.001671771535,0.326821614198,8009142,2287.64329226179,micro,5.752287832338,2001,national,national
BGR,consumption,MTHS,4,2003 - 2007,2.15,0.00930460335,0.001830003814,0.000511499208,0.28917904398,7775327,2652.32831534789,micro,5.473827638944,2003,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.058306922516,0.026741428442,0.017421133372,0.356893512174,7601022,3459.39674498162,micro,5.901050337491,2006,national,national
BGR,consumption,MTHS,4,2003 - 2007,2.15,0.004995086851,0.001321493851,0.00062749817,0.281363414056,7545338,3885.42571632841,micro,7.121814411315,2007,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.017921897859,0.006740226693,0.003902411159,0.360958923016,7545338,3885.42571632841,micro,7.581518566008,2007,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.012511840302,0.004098639439,0.002239290941,0.33572583018,7492561,4049.37952157804,micro,8.478064272011,2008,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.013057501214,0.003293607148,0.001247169097,0.338230788824,7444443,3901.76736486586,micro,8.879522913932,2009,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.02007735769,0.006835895689,0.003102599456,0.356534691993,7395599,4020.46463506643,micro,8.437032952911,2010,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.024587572296,0.009763174423,0.005464858657,0.342750451814,7348328,4126.80727298458,micro,8.041039851744,2011,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.023094438265,0.008206464827,0.004389022349,0.360110471719,7305888,4305.63123280293,micro,8.175301582405,2012,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.017837765493,0.007403987483,0.004258593694,0.365709638545,7265115,4162.51075104558,micro,8.992057201317,2013,national,national
BGR,income,EU-SILC,5,2006 - 2014,2.15,0.016603086492,0.005261154977,0.003200836729,0.374159252345,7223938,4243.62548223859,micro,9.288785625873,2014,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.03419648287,0.014353842389,0.008447504255,0.385644433988,7177991,4391.16850143093,micro,8.883242550543,2015,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.019664909996,0.00749081499,0.003992844905,0.405897091113,7127822,4517.8582225984,micro,9.998894136485,2016,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.013717663494,0.004583494177,0.002180048329,0.403789653265,7075947,4667.17004210676,micro,9.874966605504,2017,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.008704605618,0.002511260168,0.0010126896,0.412840767602,7025037,4875.70591456621,micro,10.957450229283,2018,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.009236337027,0.003446495111,0.001742676414,0.402711279286,6975761,5202.79114618721,micro,11.581145664835,2019,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.002478634814,0.000947631272,0.000514847803,0.40523153625,6934015,5204.65417363345,micro,12.561237589414,2020,national,national
BGR,income,EU-SILC,6,2015 - 2021,2.15,0.006991412464,0.002106877869,0.001077414577,0.390054499846,6877743,5691.67539820351,micro,12.851253873132,2021,national,national
BIH,consumption,LSMS,0,2001 - 2004,2.15,0.003257429963,0.001343907438,0.000657203984,0.299664275092,4194932,2296.99834208802,micro,6.863185372557,2001,national,national
BIH,consumption,LSMS,0,2001 - 2004,2.15,0.001811441865,0.00055650696,0.000273280458,0.340374900849,4142860,2647.67918575618,micro,9.400524314295,2004,national,national
BIH,consumption,HBS,1,2007 - 2011,2.15,0.000664585122,0.000214659856,8.9743344e-05,0.330615865267,4007876,3134.62917764431,micro,10.299660667301,2007,national,national
BIH,consumption,HBS,1,2007 - 2011,2.15,0.000749787577,0.000221220848,8.470875e-05,0.330301858699,3743142,3373.01015329387,micro,9.95059539749,2011,national,national
BLR,income,FBS,0,1993 - 1995,2.15,0.0,0.0,0.0,0.216037192837,10239050,679.458580236088,group,3.992525320196,1993,national,national
BLR,income,FBS,0,1993 - 1995,2.15,0.0,0.0,0.0,0.287013341366,10193831,518.616663990603,group,5.21076502899,1995,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.217633655817,0.055929682456,0.021928814532,0.320183498391,10071963,694.192578439699,micro,2.805164663258,1998,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.191922985388,0.051776593097,0.021086917917,0.317381485769,10026738,760.748013115129,micro,2.937203953115,1999,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.136424255576,0.035211792449,0.013974435941,0.311674836351,9979610,823.409669137605,micro,3.140159835045,2000,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.066242243723,0.01526514308,0.005638887507,0.305767237056,9928549,970.879145447002,micro,3.628097817893,2001,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.043943472284,0.010263607181,0.003765281655,0.303362441793,9865548,1084.95090975519,micro,3.878553570382,2002,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.035103551605,0.00787402402,0.002920792949,0.28821011777,9796749,1171.15372027027,micro,4.016033495396,2003,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.013008308772,0.002323814054,0.000675136793,0.264798850779,9730146,1290.02161226916,micro,4.430747717533,2004,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.008908867186,0.001685402117,0.000556618971,0.275534106866,9663915,1489.04149689569,micro,5.16554744478,2005,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.003985794591,0.000865533187,0.000341297844,0.282754429726,9604924,1688.52162155517,micro,5.753559433452,2006,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.00218589769,0.00031232644,6.3714805e-05,0.296123798676,9560953,1923.06540728119,micro,6.342855817233,2007,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.001665243172,9.0569258e-05,9.364266e-06,0.278260446035,9527985,2244.86704291622,micro,6.658291702032,2008,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.001381722653,0.00015349122,5.5978822e-05,0.276893063024,9504583,2250.39879532457,micro,6.72935708402,2009,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.000339427161,1.1113734e-05,3.63893e-07,0.285665997589,9483836,2468.49711369588,micro,7.313617574112,2010,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,6.5759617e-05,1.022526e-06,1.59e-08,0.271525517054,9461643,2528.91396489911,micro,7.611686425894,2011,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.000120559203,1.8817854e-05,2.937243e-06,0.265261990211,9446836,2803.56497976177,micro,8.442303981699,2012,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.265750524833,9443211,3103.3893505847,micro,9.181794040828,2013,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.271766668288,9448515,3234.45353901858,micro,9.469734956289,2014,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.256332262651,9461076,3155.22604266257,micro,8.76484847764,2015,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.253066161719,9469379,3051.89329741901,micro,8.423354761055,2016,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.254445700392,9458989,3198.30453223234,micro,8.648075472532,2017,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.252405254065,9438785,3254.08154067237,micro,9.174807360523,2018,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.252778476798,9419758,3425.8624239084,micro,9.717161304848,2019,national,national
BLR,consumption,HHS,1,1998 - 2020,2.15,0.0,0.0,0.0,0.243833552443,9379952,3399.31100650886,micro,9.769026048168,2020,national,national
BLZ,income,LFS,0,1993 - 1999,2.15,0.135471870017,0.061233752457,0.038407081259,0.602276948658,194177,3203.40239914106,micro,3.768929023972,1993,national,national
BLZ,income,LFS,0,1993 - 1999,2.15,0.147938276348,0.056806713772,0.034459695349,0.608679843378,198416,3291.93821557701,micro,3.625951841914,1994,national,national
BLZ,consumption,HBS,1,1995,2.15,0.152664726898,0.062797192563,0.034074109913,0.575459562257,203556,3307.94795199868,micro,4.697959108396,1995,national,national
BLZ,income,SLC,2,1996,2.15,0.181961130093,0.071596320656,0.042328611012,0.565480297233,209840,3244.43628537476,micro,3.307405216024,1996,national,national
BLZ,income,LFS,0,1993 - 1999,2.15,0.209015366225,0.09362433312,0.060989854006,0.603500898044,217117,3232.30680883419,micro,3.28289742335,1997,national,national
BLZ,income,LFS,0,1993 - 1999,2.15,0.20732990452,0.079797046583,0.045220652993,0.548664426009,224907,3348.73602563096,micro,3.302988333306,1998,national,national
BLZ,income,LFS,0,1993 - 1999,2.15,0.195569282913,0.083330373003,0.050421925803,0.532310165077,232733,3464.04587416881,micro,3.455828331018,1999,national,national
BOL,income,EPF,0,1990 - 1992,2.15,0.01085,0.000292619389,1.0525501e-05,0.420357226225,4021469,1263.58439195437,micro,5.137841548922,1990,urban,urban
BOL,income,EIH,0,1990 - 1992,2.15,0.087369370168,0.028474587382,0.015741880255,0.490720514633,4254823,1297.47101521076,micro,4.040426970869,1992,urban,urban
BOL,income,ENE,1,1997,2.15,0.155388829676,0.07953746251,0.052583633964,0.581412928885,8137619,1405.39208232884,micro,4.870423512348,1997,national,national
BOL,income,ECH,2,1999,2.15,0.218751019353,0.128678574872,0.092050541445,0.580348473086,8439052,1465.78691646886,micro,4.571860648494,1999,national,national
BOL,income,ECH,3,2000 - 2002,2.15,0.242474236335,0.148630746074,0.108504030098,0.615638736669,8592656,1472.74003961387,micro,4.059287115382,2000,national,national
BOL,income,EH,3,2000 - 2002,2.15,0.190310438552,0.098583694474,0.065057109054,0.573661888756,8746084,1465.26920262079,micro,4.431266376074,2001,national,national
BOL,income,EH,3,2000 - 2002,2.15,0.196864298485,0.108837367747,0.075057084397,0.592740971458,8900583,1469.2743839524,micro,4.268688278139,2002,national,national
BOL,income,ECH,4,2004,2.15,0.102167711975,0.043456698766,0.024866650262,0.550001931128,9216279,1487.74656159343,micro,4.878691307332,2004,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.156066122931,0.078708728025,0.050090921113,0.585182520138,9377388,1510.86773912226,micro,4.878702702695,2005,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.124947066368,0.062254319149,0.039683043796,0.566601049913,9542663,1545.14553750704,micro,5.288587406846,2006,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.09466773287,0.045694872665,0.028039907517,0.545324211331,9711152,1581.64697228341,micro,5.503249870576,2007,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.08344567449,0.037889573213,0.02243142242,0.508148990103,9880593,1639.75668086014,micro,6.186297271808,2008,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.087816569564,0.037543149224,0.021422253597,0.492202613028,10051317,1671.11266233509,micro,6.842473133874,2009,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.052989047922,0.021933708985,0.012288285756,0.46080348664,10396246,1767.34674642775,micro,7.582221338506,2011,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.064679387614,0.030132193701,0.018315020835,0.46579948051,10569697,1818.40447868062,micro,7.799523017717,2012,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.051730724236,0.02274687454,0.013367600142,0.475885713384,10743349,1895.05098058497,micro,8.293364930679,2013,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.042758922386,0.018540732803,0.010043813655,0.478291490524,10916987,1965.99000486424,micro,8.240259519931,2014,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.046299644598,0.020633502018,0.012789865776,0.467316147569,11090085,2035.9305275767,micro,8.142003386142,2015,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.056203380518,0.02545467164,0.014920818606,0.45240771287,11263015,2072.77906554323,micro,8.05180663951,2016,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.049333613378,0.020599164286,0.011206526487,0.446177817883,11435533,2138.08805579193,micro,8.182707054806,2017,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.032748860567,0.013074228886,0.007356371603,0.425790779853,11606905,2197.12780832417,micro,8.21354473093,2018,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.019205351983,0.00599874626,0.002747428433,0.416442979593,11777315,2244.93201230376,micro,8.496446852857,2019,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.031215071728,0.008485070577,0.003125753399,0.43645437763,11936162,2041.04814442866,micro,8.159383782319,2020,national,national
BOL,income,EH,5,2005 - 2021,2.15,0.019645011375,0.005871449561,0.002582265561,0.409133239264,12079472,2124.56253822993,micro,8.605999360505,2021,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.239478999708,0.095523330033,0.053361176858,0.578626195236,125168060,3451.87912502809,micro,3.335153382832,1981,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.244248226623,0.09697163151,0.053596598264,0.583548137149,128065095,3483.28984708499,micro,3.350580759875,1982,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.305809119206,0.125014428261,0.069497433731,0.589021765826,130977370,3580.92087011782,micro,2.956562735787,1983,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.299154683474,0.119192487044,0.065602026232,0.582974117757,133888775,3835.2089226098,micro,2.96860951246,1984,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.257504500151,0.101687386207,0.055733501313,0.555250532096,136783180,3707.70876897068,micro,3.220601040368,1985,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.122656635096,0.045049981931,0.025262257626,0.584322364758,139643355,3662.92219833573,micro,4.621973618914,1986,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.199460516665,0.080234204267,0.045348489284,0.596420648968,142466264,3449.45720821406,micro,3.799056113207,1987,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.224180526173,0.094269364864,0.054931135314,0.613709768767,145253973,3428.14502513014,micro,3.633262311088,1988,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.204036966788,0.084948018717,0.04923495157,0.632446727812,148003411,3233.61494673798,micro,3.823383685788,1989,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.239928109227,0.097714856667,0.054253347921,0.604499863216,150706446,3491.88501169618,micro,3.454206181557,1990,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.232912275022,0.099993648138,0.059467894928,0.531016530474,155900790,3332.15441449778,micro,3.467237465686,1992,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.221008834396,0.09422697671,0.055455037699,0.600655982284,158440875,3436.949334212,micro,3.531936789154,1993,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.147360354186,0.058661950356,0.033582904077,0.595303677994,163515328,3936.07336480645,micro,4.313852356238,1995,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.160046802393,0.066514034237,0.03952834443,0.598373162024,166037122,4006.72299081829,micro,4.362388940907,1996,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.159762363526,0.065257012094,0.038436664156,0.597537313394,168546707,4068.98889307476,micro,4.327342812923,1997,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.143378637163,0.057211289239,0.032738155397,0.595654083622,171039804,3976.09864804802,micro,4.445254322257,1998,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.149687380931,0.059541435465,0.033934869654,0.589503690249,173486281,3933.34035410501,micro,4.317790209646,1999,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.130421745574,0.051683345379,0.029118745345,0.584025522321,178211881,4017.51763374507,micro,4.755853624154,2001,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.117386403453,0.044139892407,0.023862608251,0.581054446082,180476685,4015.89816910525,micro,4.802591755878,2002,national,national
BRA,income,PNAD,0,1981 - 2011,2.15,0.126058692815,0.048552161715,0.02685113627,0.575530948549,182629278,3944.52022591604,micro,4.702741125979,2003,national,national
